"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","INDPROD","TOT","IDX2010","M","1996-12",71,
"FIN","INDPROD","TOT","IDX2010","M","1997-01",71.5,
"FIN","INDPROD","TOT","IDX2010","M","1997-02",71,
"FIN","INDPROD","TOT","IDX2010","M","1997-03",72.3,
"FIN","INDPROD","TOT","IDX2010","M","1997-04",73,
"FIN","INDPROD","TOT","IDX2010","M","1997-05",72.7,
"FIN","INDPROD","TOT","IDX2010","M","1997-06",75.8,
"FIN","INDPROD","TOT","IDX2010","M","1997-07",75.4,
"FIN","INDPROD","TOT","IDX2010","M","1997-08",74.9,
"FIN","INDPROD","TOT","IDX2010","M","1997-09",74.8,
"FIN","INDPROD","TOT","IDX2010","M","1997-10",76.2,
"FIN","INDPROD","TOT","IDX2010","M","1997-11",77.9,
"FIN","INDPROD","TOT","IDX2010","M","1997-12",79.3,
"FIN","INDPROD","TOT","IDX2010","M","1998-01",78,
"FIN","INDPROD","TOT","IDX2010","M","1998-02",78.8,
"FIN","INDPROD","TOT","IDX2010","M","1998-03",80.1,
"FIN","INDPROD","TOT","IDX2010","M","1998-04",80.2,
"FIN","INDPROD","TOT","IDX2010","M","1998-05",80.8,
"FIN","INDPROD","TOT","IDX2010","M","1998-06",79.7,
"FIN","INDPROD","TOT","IDX2010","M","1998-07",80.1,
"FIN","INDPROD","TOT","IDX2010","M","1998-08",80.5,
"FIN","INDPROD","TOT","IDX2010","M","1998-09",79.8,
"FIN","INDPROD","TOT","IDX2010","M","1998-10",80.2,
"FIN","INDPROD","TOT","IDX2010","M","1998-11",80.5,
"FIN","INDPROD","TOT","IDX2010","M","1998-12",78.3,
"FIN","INDPROD","TOT","IDX2010","M","1999-01",81.9,
"FIN","INDPROD","TOT","IDX2010","M","1999-02",81.6,
"FIN","INDPROD","TOT","IDX2010","M","1999-03",81.6,
"FIN","INDPROD","TOT","IDX2010","M","1999-04",83.5,
"FIN","INDPROD","TOT","IDX2010","M","1999-05",82.7,
"FIN","INDPROD","TOT","IDX2010","M","1999-06",83.4,
"FIN","INDPROD","TOT","IDX2010","M","1999-07",83,
"FIN","INDPROD","TOT","IDX2010","M","1999-08",82.6,
"FIN","INDPROD","TOT","IDX2010","M","1999-09",84.3,
"FIN","INDPROD","TOT","IDX2010","M","1999-10",83.5,
"FIN","INDPROD","TOT","IDX2010","M","1999-11",83.9,
"FIN","INDPROD","TOT","IDX2010","M","1999-12",88.5,
"FIN","INDPROD","TOT","IDX2010","M","2000-01",87,
"FIN","INDPROD","TOT","IDX2010","M","2000-02",88.1,
"FIN","INDPROD","TOT","IDX2010","M","2000-03",87.2,
"FIN","INDPROD","TOT","IDX2010","M","2000-04",89.5,
"FIN","INDPROD","TOT","IDX2010","M","2000-05",90.7,
"FIN","INDPROD","TOT","IDX2010","M","2000-06",90.1,
"FIN","INDPROD","TOT","IDX2010","M","2000-07",92.3,
"FIN","INDPROD","TOT","IDX2010","M","2000-08",91.5,
"FIN","INDPROD","TOT","IDX2010","M","2000-09",93.6,
"FIN","INDPROD","TOT","IDX2010","M","2000-10",95.4,
"FIN","INDPROD","TOT","IDX2010","M","2000-11",94.2,
"FIN","INDPROD","TOT","IDX2010","M","2000-12",93.8,
"FIN","INDPROD","TOT","IDX2010","M","2001-01",94.4,
"FIN","INDPROD","TOT","IDX2010","M","2001-02",93.7,
"FIN","INDPROD","TOT","IDX2010","M","2001-03",94.4,
"FIN","INDPROD","TOT","IDX2010","M","2001-04",89.8,
"FIN","INDPROD","TOT","IDX2010","M","2001-05",91.6,
"FIN","INDPROD","TOT","IDX2010","M","2001-06",90.3,
"FIN","INDPROD","TOT","IDX2010","M","2001-07",89.4,
"FIN","INDPROD","TOT","IDX2010","M","2001-08",93.1,
"FIN","INDPROD","TOT","IDX2010","M","2001-09",92.2,
"FIN","INDPROD","TOT","IDX2010","M","2001-10",91.7,
"FIN","INDPROD","TOT","IDX2010","M","2001-11",91.8,
"FIN","INDPROD","TOT","IDX2010","M","2001-12",89.9,
"FIN","INDPROD","TOT","IDX2010","M","2002-01",90,
"FIN","INDPROD","TOT","IDX2010","M","2002-02",89.9,
"FIN","INDPROD","TOT","IDX2010","M","2002-03",94.4,
"FIN","INDPROD","TOT","IDX2010","M","2002-04",94.1,
"FIN","INDPROD","TOT","IDX2010","M","2002-05",94,
"FIN","INDPROD","TOT","IDX2010","M","2002-06",96,
"FIN","INDPROD","TOT","IDX2010","M","2002-07",94.6,
"FIN","INDPROD","TOT","IDX2010","M","2002-08",94.2,
"FIN","INDPROD","TOT","IDX2010","M","2002-09",94.1,
"FIN","INDPROD","TOT","IDX2010","M","2002-10",95,
"FIN","INDPROD","TOT","IDX2010","M","2002-11",96.2,
"FIN","INDPROD","TOT","IDX2010","M","2002-12",95.4,
"FIN","INDPROD","TOT","IDX2010","M","2003-01",94.8,
"FIN","INDPROD","TOT","IDX2010","M","2003-02",96.1,
"FIN","INDPROD","TOT","IDX2010","M","2003-03",93.3,
"FIN","INDPROD","TOT","IDX2010","M","2003-04",96,
"FIN","INDPROD","TOT","IDX2010","M","2003-05",93.2,
"FIN","INDPROD","TOT","IDX2010","M","2003-06",93.8,
"FIN","INDPROD","TOT","IDX2010","M","2003-07",95.2,
"FIN","INDPROD","TOT","IDX2010","M","2003-08",94.5,
"FIN","INDPROD","TOT","IDX2010","M","2003-09",95.1,
"FIN","INDPROD","TOT","IDX2010","M","2003-10",94.6,
"FIN","INDPROD","TOT","IDX2010","M","2003-11",96.2,
"FIN","INDPROD","TOT","IDX2010","M","2003-12",95.6,
"FIN","INDPROD","TOT","IDX2010","M","2004-01",97.2,
"FIN","INDPROD","TOT","IDX2010","M","2004-02",98.4,
"FIN","INDPROD","TOT","IDX2010","M","2004-03",97.6,
"FIN","INDPROD","TOT","IDX2010","M","2004-04",97.7,
"FIN","INDPROD","TOT","IDX2010","M","2004-05",99,
"FIN","INDPROD","TOT","IDX2010","M","2004-06",100.2,
"FIN","INDPROD","TOT","IDX2010","M","2004-07",97.7,
"FIN","INDPROD","TOT","IDX2010","M","2004-08",101.3,
"FIN","INDPROD","TOT","IDX2010","M","2004-09",100.9,
"FIN","INDPROD","TOT","IDX2010","M","2004-10",101.5,
"FIN","INDPROD","TOT","IDX2010","M","2004-11",101,
"FIN","INDPROD","TOT","IDX2010","M","2004-12",103.9,
"FIN","INDPROD","TOT","IDX2010","M","2005-01",102,
"FIN","INDPROD","TOT","IDX2010","M","2005-02",99.8,
"FIN","INDPROD","TOT","IDX2010","M","2005-03",101,
"FIN","INDPROD","TOT","IDX2010","M","2005-04",101.1,
"FIN","INDPROD","TOT","IDX2010","M","2005-05",92.6,
"FIN","INDPROD","TOT","IDX2010","M","2005-06",92.3,
"FIN","INDPROD","TOT","IDX2010","M","2005-07",99.1,
"FIN","INDPROD","TOT","IDX2010","M","2005-08",99.1,
"FIN","INDPROD","TOT","IDX2010","M","2005-09",100.7,
"FIN","INDPROD","TOT","IDX2010","M","2005-10",105.7,
"FIN","INDPROD","TOT","IDX2010","M","2005-11",103.4,
"FIN","INDPROD","TOT","IDX2010","M","2005-12",104.1,
"FIN","INDPROD","TOT","IDX2010","M","2006-01",107.3,
"FIN","INDPROD","TOT","IDX2010","M","2006-02",107.2,
"FIN","INDPROD","TOT","IDX2010","M","2006-03",107.7,
"FIN","INDPROD","TOT","IDX2010","M","2006-04",110.1,
"FIN","INDPROD","TOT","IDX2010","M","2006-05",109.6,
"FIN","INDPROD","TOT","IDX2010","M","2006-06",111.2,
"FIN","INDPROD","TOT","IDX2010","M","2006-07",112.6,
"FIN","INDPROD","TOT","IDX2010","M","2006-08",111.3,
"FIN","INDPROD","TOT","IDX2010","M","2006-09",111.5,
"FIN","INDPROD","TOT","IDX2010","M","2006-10",109.7,
"FIN","INDPROD","TOT","IDX2010","M","2006-11",109.8,
"FIN","INDPROD","TOT","IDX2010","M","2006-12",110.4,
"FIN","INDPROD","TOT","IDX2010","M","2007-01",110.5,
"FIN","INDPROD","TOT","IDX2010","M","2007-02",112.9,
"FIN","INDPROD","TOT","IDX2010","M","2007-03",113.9,
"FIN","INDPROD","TOT","IDX2010","M","2007-04",113.1,
"FIN","INDPROD","TOT","IDX2010","M","2007-05",114.2,
"FIN","INDPROD","TOT","IDX2010","M","2007-06",117,
"FIN","INDPROD","TOT","IDX2010","M","2007-07",115.2,
"FIN","INDPROD","TOT","IDX2010","M","2007-08",115.9,
"FIN","INDPROD","TOT","IDX2010","M","2007-09",115.4,
"FIN","INDPROD","TOT","IDX2010","M","2007-10",114.3,
"FIN","INDPROD","TOT","IDX2010","M","2007-11",120.5,
"FIN","INDPROD","TOT","IDX2010","M","2007-12",117.2,
"FIN","INDPROD","TOT","IDX2010","M","2008-01",119.6,
"FIN","INDPROD","TOT","IDX2010","M","2008-02",118.1,
"FIN","INDPROD","TOT","IDX2010","M","2008-03",117,
"FIN","INDPROD","TOT","IDX2010","M","2008-04",119.3,
"FIN","INDPROD","TOT","IDX2010","M","2008-05",118,
"FIN","INDPROD","TOT","IDX2010","M","2008-06",116,
"FIN","INDPROD","TOT","IDX2010","M","2008-07",118.6,
"FIN","INDPROD","TOT","IDX2010","M","2008-08",115.1,
"FIN","INDPROD","TOT","IDX2010","M","2008-09",117.3,
"FIN","INDPROD","TOT","IDX2010","M","2008-10",116.1,
"FIN","INDPROD","TOT","IDX2010","M","2008-11",112.3,
"FIN","INDPROD","TOT","IDX2010","M","2008-12",97.7,
"FIN","INDPROD","TOT","IDX2010","M","2009-01",95.6,
"FIN","INDPROD","TOT","IDX2010","M","2009-02",97.3,
"FIN","INDPROD","TOT","IDX2010","M","2009-03",96.3,
"FIN","INDPROD","TOT","IDX2010","M","2009-04",94.7,
"FIN","INDPROD","TOT","IDX2010","M","2009-05",92.7,
"FIN","INDPROD","TOT","IDX2010","M","2009-06",93.3,
"FIN","INDPROD","TOT","IDX2010","M","2009-07",94.5,
"FIN","INDPROD","TOT","IDX2010","M","2009-08",94.9,
"FIN","INDPROD","TOT","IDX2010","M","2009-09",94.1,
"FIN","INDPROD","TOT","IDX2010","M","2009-10",93.4,
"FIN","INDPROD","TOT","IDX2010","M","2009-11",95.4,
"FIN","INDPROD","TOT","IDX2010","M","2009-12",94.3,
"FIN","INDPROD","TOT","IDX2010","M","2010-01",95.4,
"FIN","INDPROD","TOT","IDX2010","M","2010-02",95.8,
"FIN","INDPROD","TOT","IDX2010","M","2010-03",96.4,
"FIN","INDPROD","TOT","IDX2010","M","2010-04",96.5,
"FIN","INDPROD","TOT","IDX2010","M","2010-05",100,
"FIN","INDPROD","TOT","IDX2010","M","2010-06",102.4,
"FIN","INDPROD","TOT","IDX2010","M","2010-07",99.3,
"FIN","INDPROD","TOT","IDX2010","M","2010-08",100.3,
"FIN","INDPROD","TOT","IDX2010","M","2010-09",101.2,
"FIN","INDPROD","TOT","IDX2010","M","2010-10",102.9,
"FIN","INDPROD","TOT","IDX2010","M","2010-11",101.2,
"FIN","INDPROD","TOT","IDX2010","M","2010-12",101.6,
"FIN","INDPROD","TOT","IDX2010","M","2011-01",103.3,
"FIN","INDPROD","TOT","IDX2010","M","2011-02",103,
"FIN","INDPROD","TOT","IDX2010","M","2011-03",101.7,
"FIN","INDPROD","TOT","IDX2010","M","2011-04",102.8,
"FIN","INDPROD","TOT","IDX2010","M","2011-05",101,
"FIN","INDPROD","TOT","IDX2010","M","2011-06",101.1,
"FIN","INDPROD","TOT","IDX2010","M","2011-07",99.8,
"FIN","INDPROD","TOT","IDX2010","M","2011-08",100.9,
"FIN","INDPROD","TOT","IDX2010","M","2011-09",100.8,
"FIN","INDPROD","TOT","IDX2010","M","2011-10",99.9,
"FIN","INDPROD","TOT","IDX2010","M","2011-11",100.5,
"FIN","INDPROD","TOT","IDX2010","M","2011-12",100.3,
"FIN","INDPROD","TOT","IDX2010","M","2012-01",99.9,
"FIN","INDPROD","TOT","IDX2010","M","2012-02",100.2,
"FIN","INDPROD","TOT","IDX2010","M","2012-03",100.4,
"FIN","INDPROD","TOT","IDX2010","M","2012-04",100.4,
"FIN","INDPROD","TOT","IDX2010","M","2012-05",100.7,
"FIN","INDPROD","TOT","IDX2010","M","2012-06",99.7,
"FIN","INDPROD","TOT","IDX2010","M","2012-07",99.9,
"FIN","INDPROD","TOT","IDX2010","M","2012-08",98.9,
"FIN","INDPROD","TOT","IDX2010","M","2012-09",98.5,
"FIN","INDPROD","TOT","IDX2010","M","2012-10",98.9,
"FIN","INDPROD","TOT","IDX2010","M","2012-11",98.3,
"FIN","INDPROD","TOT","IDX2010","M","2012-12",100,
"FIN","INDPROD","TOT","IDX2010","M","2013-01",97.6,
"FIN","INDPROD","TOT","IDX2010","M","2013-02",97,
"FIN","INDPROD","TOT","IDX2010","M","2013-03",98.2,
"FIN","INDPROD","TOT","IDX2010","M","2013-04",96,
"FIN","INDPROD","TOT","IDX2010","M","2013-05",96.2,
"FIN","INDPROD","TOT","IDX2010","M","2013-06",95.8,
"FIN","INDPROD","TOT","IDX2010","M","2013-07",96.5,
"FIN","INDPROD","TOT","IDX2010","M","2013-08",97,
"FIN","INDPROD","TOT","IDX2010","M","2013-09",95.8,
"FIN","INDPROD","TOT","IDX2010","M","2013-10",95.7,
"FIN","INDPROD","TOT","IDX2010","M","2013-11",96.2,
"FIN","INDPROD","TOT","IDX2010","M","2013-12",95.4,
"FIN","INDPROD","TOT","IDX2010","M","2014-01",95.6,
"FIN","INDPROD","TOT","IDX2010","M","2014-02",95.1,
"FIN","INDPROD","TOT","IDX2010","M","2014-03",95.6,
"FIN","INDPROD","TOT","IDX2010","M","2014-04",94.8,
"FIN","INDPROD","TOT","IDX2010","M","2014-05",95.3,
"FIN","INDPROD","TOT","IDX2010","M","2014-06",93.4,
"FIN","INDPROD","TOT","IDX2010","M","2014-07",94,
"FIN","INDPROD","TOT","IDX2010","M","2014-08",94.5,
"FIN","INDPROD","TOT","IDX2010","M","2014-09",94.1,
"FIN","INDPROD","TOT","IDX2010","M","2014-10",94.9,
"FIN","INDPROD","TOT","IDX2010","M","2014-11",94.4,
"FIN","INDPROD","TOT","IDX2010","M","2014-12",93.4,
"FIN","INDPROD","TOT","IDX2010","M","2015-01",93.4,
"FIN","INDPROD","TOT","IDX2010","M","2015-02",92.1,
"FIN","INDPROD","TOT","IDX2010","M","2015-03",94.1,
"FIN","INDPROD","TOT","IDX2010","M","2015-04",92.9,
"FIN","INDPROD","TOT","IDX2010","M","2015-05",93,
"FIN","INDPROD","TOT","IDX2010","M","2015-06",94.2,
"FIN","INDPROD","TOT","IDX2010","M","2015-07",94,
"FIN","INDPROD","TOT","IDX2010","M","2015-08",93.2,
"FIN","INDPROD","TOT","IDX2010","M","2015-09",94.2,
"FIN","INDPROD","TOT","IDX2010","M","2015-10",93.5,
"FIN","INDPROD","TOT","IDX2010","M","2015-11",93.6,
"FIN","INDPROD","TOT","IDX2010","M","2015-12",94.6,
"FIN","INDPROD","TOT","IDX2010","M","2016-01",92.7,
"FIN","INDPROD","TOT","IDX2010","M","2016-02",94.5,
"FIN","INDPROD","TOT","IDX2010","M","2016-03",92.3,
"FIN","INDPROD","TOT","IDX2010","M","2016-04",94.4,
"FIN","INDPROD","TOT","IDX2010","M","2016-05",93.9,
"FRA","INDPROD","TOT","IDX2010","M","1956-01",31.9579,
"FRA","INDPROD","TOT","IDX2010","M","1956-02",31.34184,
"FRA","INDPROD","TOT","IDX2010","M","1956-03",32.41994,
"FRA","INDPROD","TOT","IDX2010","M","1956-04",32.92049,
"FRA","INDPROD","TOT","IDX2010","M","1956-05",33.45953,
"FRA","INDPROD","TOT","IDX2010","M","1956-06",33.61355,
"FRA","INDPROD","TOT","IDX2010","M","1956-07",34.11409,
"FRA","INDPROD","TOT","IDX2010","M","1956-08",34.11409,
"FRA","INDPROD","TOT","IDX2010","M","1956-09",34.38362,
"FRA","INDPROD","TOT","IDX2010","M","1956-10",34.80716,
"FRA","INDPROD","TOT","IDX2010","M","1956-11",34.88416,
"FRA","INDPROD","TOT","IDX2010","M","1956-12",34.96117,
"FRA","INDPROD","TOT","IDX2010","M","1957-01",35.42321,
"FRA","INDPROD","TOT","IDX2010","M","1957-02",35.61573,
"FRA","INDPROD","TOT","IDX2010","M","1957-03",35.92376,
"FRA","INDPROD","TOT","IDX2010","M","1957-04",35.57723,
"FRA","INDPROD","TOT","IDX2010","M","1957-05",36.23178,
"FRA","INDPROD","TOT","IDX2010","M","1957-06",36.19328,
"FRA","INDPROD","TOT","IDX2010","M","1957-07",37.07887,
"FRA","INDPROD","TOT","IDX2010","M","1957-08",37.07887,
"FRA","INDPROD","TOT","IDX2010","M","1957-09",37.4639,
"FRA","INDPROD","TOT","IDX2010","M","1957-10",37.04036,
"FRA","INDPROD","TOT","IDX2010","M","1957-11",37.81043,
"FRA","INDPROD","TOT","IDX2010","M","1957-12",38.27247,
"FRA","INDPROD","TOT","IDX2010","M","1958-01",38.65751,
"FRA","INDPROD","TOT","IDX2010","M","1958-02",38.81152,
"FRA","INDPROD","TOT","IDX2010","M","1958-03",38.69601,
"FRA","INDPROD","TOT","IDX2010","M","1958-04",38.34948,
"FRA","INDPROD","TOT","IDX2010","M","1958-05",38.07995,
"FRA","INDPROD","TOT","IDX2010","M","1958-06",38.34948,
"FRA","INDPROD","TOT","IDX2010","M","1958-07",38.04145,
"FRA","INDPROD","TOT","IDX2010","M","1958-08",38.04145,
"FRA","INDPROD","TOT","IDX2010","M","1958-09",37.81043,
"FRA","INDPROD","TOT","IDX2010","M","1958-10",37.88744,
"FRA","INDPROD","TOT","IDX2010","M","1958-11",37.38689,
"FRA","INDPROD","TOT","IDX2010","M","1958-12",37.07887,
"FRA","INDPROD","TOT","IDX2010","M","1959-01",36.88634,
"FRA","INDPROD","TOT","IDX2010","M","1959-02",37.15587,
"FRA","INDPROD","TOT","IDX2010","M","1959-03",37.30988,
"FRA","INDPROD","TOT","IDX2010","M","1959-04",38.31097,
"FRA","INDPROD","TOT","IDX2010","M","1959-05",38.04145,
"FRA","INDPROD","TOT","IDX2010","M","1959-06",38.42649,
"FRA","INDPROD","TOT","IDX2010","M","1959-07",38.38798,
"FRA","INDPROD","TOT","IDX2010","M","1959-08",38.38798,
"FRA","INDPROD","TOT","IDX2010","M","1959-09",39.11955,
"FRA","INDPROD","TOT","IDX2010","M","1959-10",39.7356,
"FRA","INDPROD","TOT","IDX2010","M","1959-11",40.00513,
"FRA","INDPROD","TOT","IDX2010","M","1959-12",40.31316,
"FRA","INDPROD","TOT","IDX2010","M","1960-01",40.54418,
"FRA","INDPROD","TOT","IDX2010","M","1960-02",40.85221,
"FRA","INDPROD","TOT","IDX2010","M","1960-03",40.85221,
"FRA","INDPROD","TOT","IDX2010","M","1960-04",41.31425,
"FRA","INDPROD","TOT","IDX2010","M","1960-05",41.19874,
"FRA","INDPROD","TOT","IDX2010","M","1960-06",41.81479,
"FRA","INDPROD","TOT","IDX2010","M","1960-07",42.16132,
"FRA","INDPROD","TOT","IDX2010","M","1960-08",42.16132,
"FRA","INDPROD","TOT","IDX2010","M","1960-09",43.20092,
"FRA","INDPROD","TOT","IDX2010","M","1960-10",42.89289,
"FRA","INDPROD","TOT","IDX2010","M","1960-11",43.35493,
"FRA","INDPROD","TOT","IDX2010","M","1960-12",43.31643,
"FRA","INDPROD","TOT","IDX2010","M","1961-01",43.50895,
"FRA","INDPROD","TOT","IDX2010","M","1961-02",43.85548,
"FRA","INDPROD","TOT","IDX2010","M","1961-03",44.24051,
"FRA","INDPROD","TOT","IDX2010","M","1961-04",43.93248,
"FRA","INDPROD","TOT","IDX2010","M","1961-05",44.048,
"FRA","INDPROD","TOT","IDX2010","M","1961-06",44.31752,
"FRA","INDPROD","TOT","IDX2010","M","1961-07",44.81807,
"FRA","INDPROD","TOT","IDX2010","M","1961-08",44.81807,
"FRA","INDPROD","TOT","IDX2010","M","1961-09",44.97208,
"FRA","INDPROD","TOT","IDX2010","M","1961-10",44.81807,
"FRA","INDPROD","TOT","IDX2010","M","1961-11",45.04909,
"FRA","INDPROD","TOT","IDX2010","M","1961-12",46.3582,
"FRA","INDPROD","TOT","IDX2010","M","1962-01",45.97317,
"FRA","INDPROD","TOT","IDX2010","M","1962-02",46.3582,
"FRA","INDPROD","TOT","IDX2010","M","1962-03",46.70473,
"FRA","INDPROD","TOT","IDX2010","M","1962-04",46.51222,
"FRA","INDPROD","TOT","IDX2010","M","1962-05",46.85875,
"FRA","INDPROD","TOT","IDX2010","M","1962-06",46.55072,
"FRA","INDPROD","TOT","IDX2010","M","1962-07",47.28229,
"FRA","INDPROD","TOT","IDX2010","M","1962-08",47.28229,
"FRA","INDPROD","TOT","IDX2010","M","1962-09",47.62882,
"FRA","INDPROD","TOT","IDX2010","M","1962-10",47.78283,
"FRA","INDPROD","TOT","IDX2010","M","1962-11",48.01385,
"FRA","INDPROD","TOT","IDX2010","M","1962-12",47.59032,
"FRA","INDPROD","TOT","IDX2010","M","1963-01",47.70743,
"FRA","INDPROD","TOT","IDX2010","M","1963-02",46.99855,
"FRA","INDPROD","TOT","IDX2010","M","1963-03",42.24908,
"FRA","INDPROD","TOT","IDX2010","M","1963-04",48.13276,
"FRA","INDPROD","TOT","IDX2010","M","1963-05",50.11761,
"FRA","INDPROD","TOT","IDX2010","M","1963-06",50.11761,
"FRA","INDPROD","TOT","IDX2010","M","1963-07",51.46448,
"FRA","INDPROD","TOT","IDX2010","M","1963-08",51.46448,
"FRA","INDPROD","TOT","IDX2010","M","1963-09",50.89738,
"FRA","INDPROD","TOT","IDX2010","M","1963-10",51.18093,
"FRA","INDPROD","TOT","IDX2010","M","1963-11",51.18093,
"FRA","INDPROD","TOT","IDX2010","M","1963-12",51.8898,
"FRA","INDPROD","TOT","IDX2010","M","1964-01",52.95312,
"FRA","INDPROD","TOT","IDX2010","M","1964-02",52.66957,
"FRA","INDPROD","TOT","IDX2010","M","1964-03",52.74046,
"FRA","INDPROD","TOT","IDX2010","M","1964-04",53.23667,
"FRA","INDPROD","TOT","IDX2010","M","1964-05",53.0949,
"FRA","INDPROD","TOT","IDX2010","M","1964-06",52.59868,
"FRA","INDPROD","TOT","IDX2010","M","1964-07",51.67714,
"FRA","INDPROD","TOT","IDX2010","M","1964-08",51.67714,
"FRA","INDPROD","TOT","IDX2010","M","1964-09",52.74046,
"FRA","INDPROD","TOT","IDX2010","M","1964-10",52.81135,
"FRA","INDPROD","TOT","IDX2010","M","1964-11",52.74046,
"FRA","INDPROD","TOT","IDX2010","M","1964-12",51.74803,
"FRA","INDPROD","TOT","IDX2010","M","1965-01",51.81892,
"FRA","INDPROD","TOT","IDX2010","M","1965-02",52.31513,
"FRA","INDPROD","TOT","IDX2010","M","1965-03",52.31513,
"FRA","INDPROD","TOT","IDX2010","M","1965-04",52.59868,
"FRA","INDPROD","TOT","IDX2010","M","1965-05",52.88223,
"FRA","INDPROD","TOT","IDX2010","M","1965-06",53.52022,
"FRA","INDPROD","TOT","IDX2010","M","1965-07",53.44934,
"FRA","INDPROD","TOT","IDX2010","M","1965-08",53.44934,
"FRA","INDPROD","TOT","IDX2010","M","1965-09",54.01644,
"FRA","INDPROD","TOT","IDX2010","M","1965-10",55.07975,
"FRA","INDPROD","TOT","IDX2010","M","1965-11",55.07975,
"FRA","INDPROD","TOT","IDX2010","M","1965-12",55.29242,
"FRA","INDPROD","TOT","IDX2010","M","1966-01",54.44176,
"FRA","INDPROD","TOT","IDX2010","M","1966-02",55.71774,
"FRA","INDPROD","TOT","IDX2010","M","1966-03",56.00129,
"FRA","INDPROD","TOT","IDX2010","M","1966-04",55.50508,
"FRA","INDPROD","TOT","IDX2010","M","1966-05",56.35573,
"FRA","INDPROD","TOT","IDX2010","M","1966-06",57.1355,
"FRA","INDPROD","TOT","IDX2010","M","1966-07",57.48994,
"FRA","INDPROD","TOT","IDX2010","M","1966-08",57.48994,
"FRA","INDPROD","TOT","IDX2010","M","1966-09",57.63171,
"FRA","INDPROD","TOT","IDX2010","M","1966-10",56.92283,
"FRA","INDPROD","TOT","IDX2010","M","1966-11",57.56082,
"FRA","INDPROD","TOT","IDX2010","M","1966-12",57.56082,
"FRA","INDPROD","TOT","IDX2010","M","1967-01",57.27727,
"FRA","INDPROD","TOT","IDX2010","M","1967-02",56.92283,
"FRA","INDPROD","TOT","IDX2010","M","1967-03",57.27727,
"FRA","INDPROD","TOT","IDX2010","M","1967-04",56.63928,
"FRA","INDPROD","TOT","IDX2010","M","1967-05",56.92283,
"FRA","INDPROD","TOT","IDX2010","M","1967-06",58.41148,
"FRA","INDPROD","TOT","IDX2010","M","1967-07",57.91526,
"FRA","INDPROD","TOT","IDX2010","M","1967-08",57.91526,
"FRA","INDPROD","TOT","IDX2010","M","1967-09",58.97858,
"FRA","INDPROD","TOT","IDX2010","M","1967-10",58.19881,
"FRA","INDPROD","TOT","IDX2010","M","1967-11",58.90769,
"FRA","INDPROD","TOT","IDX2010","M","1967-12",59.82923,
"FRA","INDPROD","TOT","IDX2010","M","1968-01",59.75834,
"FRA","INDPROD","TOT","IDX2010","M","1968-02",60.11278,
"FRA","INDPROD","TOT","IDX2010","M","1968-03",61.24698,
"FRA","INDPROD","TOT","IDX2010","M","1968-04",61.10521,
"FRA","INDPROD","TOT","IDX2010","M","1968-05",41.82375,
"FRA","INDPROD","TOT","IDX2010","M","1968-06",52.59868,
"FRA","INDPROD","TOT","IDX2010","M","1968-07",63.72805,
"FRA","INDPROD","TOT","IDX2010","M","1968-08",63.72805,
"FRA","INDPROD","TOT","IDX2010","M","1968-09",61.88497,
"FRA","INDPROD","TOT","IDX2010","M","1968-10",64.6496,
"FRA","INDPROD","TOT","IDX2010","M","1968-11",65.99646,
"FRA","INDPROD","TOT","IDX2010","M","1968-12",65.92558,
"FRA","INDPROD","TOT","IDX2010","M","1969-01",65.50024,
"FRA","INDPROD","TOT","IDX2010","M","1969-02",64.79137,
"FRA","INDPROD","TOT","IDX2010","M","1969-03",64.79137,
"FRA","INDPROD","TOT","IDX2010","M","1969-04",66.918,
"FRA","INDPROD","TOT","IDX2010","M","1969-05",68.47753,
"FRA","INDPROD","TOT","IDX2010","M","1969-06",67.62688,
"FRA","INDPROD","TOT","IDX2010","M","1969-07",67.91043,
"FRA","INDPROD","TOT","IDX2010","M","1969-08",67.91043,
"FRA","INDPROD","TOT","IDX2010","M","1969-09",67.05978,
"FRA","INDPROD","TOT","IDX2010","M","1969-10",69.32819,
"FRA","INDPROD","TOT","IDX2010","M","1969-11",67.69777,
"FRA","INDPROD","TOT","IDX2010","M","1969-12",67.83954,
"FRA","INDPROD","TOT","IDX2010","M","1970-01",69.75351,
"FRA","INDPROD","TOT","IDX2010","M","1970-02",70.53327,
"FRA","INDPROD","TOT","IDX2010","M","1970-03",70.3915,
"FRA","INDPROD","TOT","IDX2010","M","1970-04",71.38393,
"FRA","INDPROD","TOT","IDX2010","M","1970-05",70.53327,
"FRA","INDPROD","TOT","IDX2010","M","1970-06",70.67505,
"FRA","INDPROD","TOT","IDX2010","M","1970-07",70.32061,
"FRA","INDPROD","TOT","IDX2010","M","1970-08",70.32061,
"FRA","INDPROD","TOT","IDX2010","M","1970-09",71.10037,
"FRA","INDPROD","TOT","IDX2010","M","1970-10",71.73837,
"FRA","INDPROD","TOT","IDX2010","M","1970-11",71.31304,
"FRA","INDPROD","TOT","IDX2010","M","1970-12",72.02192,
"FRA","INDPROD","TOT","IDX2010","M","1971-01",71.80925,
"FRA","INDPROD","TOT","IDX2010","M","1971-02",73.01434,
"FRA","INDPROD","TOT","IDX2010","M","1971-03",73.51056,
"FRA","INDPROD","TOT","IDX2010","M","1971-04",73.2979,
