"t","rebekah","daniel","zhuoxiansheng","sylvia","zhirui","hao","joanne","sebastian"
50,-2.78428188472513,0.695918758312971,-0.225787922796917,2.08250779461311,-0.993580637098,-0.754735628427589,0.22675704990043,3.27498735873321
51,0.25544586293083,-0.8452710736684,-1.07336275957424,-1.15584120070871,1.59657610056359,0.00921848804538061,1.19835150390678,2.7587473301198
52,0.165814808882597,0.608424993346996,-1.1971882449175,1.39968224209469,0.486588938403665,-0.761606050417992,0.91373679066381,0.916091070894478
53,1.28410653216914,0.600201997007532,-0.24518860622259,0.0183948188741476,0.0457342440618207,-0.0590016289134014,1.2257829129499,0.117351175209415
54,-0.96131048627441,-0.760272699142746,-0.312664905715497,-0.147600050186896,0.488489191449924,1.01984257208809,1.51617489535084,-0.371755441675589
55,-1.42466373093517,0.14889835972673,-0.989279964489989,-0.194251797906575,0.194255553887253,-0.406973101113508,0.819348259106929,-0.579176492026659
56,0.999414652472465,-0.168191330553097,-2.90597686977426,0.808794275145786,1.0542097296189,0.929706398764736,0.23568110523309,1.52912585283224
57,0.183784686863978,-1.3263376760505,-1.78091681706127,0.0543045864320371,2.05092138236687,0.596763969545507,1.00005975122943,2.04574919407266
58,-0.265451639812719,0.435919758502974,-1.85977818252063,-0.192520760004835,1.84855072919042,-0.91139383111716,0.339528982512999,1.32408209625657
59,-0.128648954417396,-0.504715976927459,-0.314403031840679,-0.218976704162257,0.207586238507727,-3.36307656567077,0.325305020170814,0.723389778151273
60,0.964963739525543,-0.161276940957825,1.44677383911942,-0.732274177867146,-0.231588461404088,-2.40648819786449,-0.570949052192453,1.42952541197932
61,-0.282100575273789,0.0415135853944781,-0.621160895130334,-0.507167308062535,0.215275120689611,-0.824186152719455,1.22345937977214,0.911415627293371
62,-0.946420857476069,0.35583132479711,-0.466486269909615,0.75076790929938,-1.41363918674769,0.728834620719757,0.814920920958212,-0.3015444680638
63,1.58781980428655,-0.636118505499826,-0.576909276338912,0.132126657276303,0.0274126100753544,1.50954141897208,0.280595875476828,-0.91118277229008
64,-1.85044066635689,0.928530815994888,0.694561740403869,1.49570604547527,0.527200003501469,0.90843233137672,0.507454476744101,-2.20821268066107
65,1.73085403992382,1.62039619937567,0.331412898838037,-0.83604958618263,0.628756515708515,1.08493868100365,0.164526856083836,-1.41437313861557
66,-0.447277037082742,0.99094840717967,-0.708502686779966,0.912777616028217,0.195638229459781,-0.718558886892015,-1.53190351311633,-2.05026475509185
67,0.405477013920087,-1.07222509941941,-1.81856874379872,0.143282912810197,0.676989717053372,0.575524644748516,-0.239070867761023,-2.03782971145229
68,0.490781230517993,2.08307415302393,-0.453074830449709,0.0508414487354673,0.580565580013559,0.781799585278475,-0.393295088020995,-1.30454726505965
69,-1.66454846132463,1.25448612559942,2.4264195564338,0.682432357954514,-0.940609494260963,0.980283047432838,0.265514879412696,0.462459922019155
70,1.5507601789411,0.878690084109368,-0.624374623014084,-0.366239701661706,-1.80964696382254,0.373667457580564,-0.703333051634382,3.16926985773602
71,0.465560076612783,0.0415955739172475,0.332640307070078,0.770068544938853,-0.922606199125302,-0.682604669967678,-1.01313490497337,5.37255606919323
72,-0.0218962042479361,1.52774496743352,0.876663888112427,-3.24841866765332,-2.73409809087405,0.723922975233479,-0.650109781029563,5.61673972227032
73,0.254445988532602,2.04879318552708,-0.380203415876595,1.67610654327679,-3.89585966196392,-1.05823743402483,-0.32154505075309,3.47926927950028
74,0.0104872302779104,2.24681537509788,-0.963678922172853,0.25323833090621,-0.497922502904587,0.604077373136749,0.392213114287045,2.159056337428
75,-0.320719458911075,1.11741501600413,-0.14095422962109,0.0738176918631602,-0.143068709407741,-0.569246333440467,-1.18488633351705,1.49708700146054
76,0.191872982511752,3.42965408422744,-1.62959815934439,0.394472187883654,-1.11491252933721,-3.63596324993684,-0.801148263797023,2.07236800959426
77,-2.39044967699181,3.61554739099347,-0.297056954557237,-0.0620402832497534,-0.179416921005742,-3.32765083569433,0.14917121205472,2.7797300221216
78,2.84456092649894,0.801739191161609,1.24957493659707,-0.203550840795045,-1.86420578408572,-1.37708580797651,-1.55755344619582,1.00316337874179
79,-2.18094829621161,-0.891813064359846,1.39998750679746,0.107295204724029,-2.93997034457262,-0.800268687996724,-0.413164912726101,-2.57506571460773
80,2.01700541332866,-0.301637279749392,0.450057782866187,-0.641345676525718,-2.28440904008077,-0.84384455472552,-0.273352837940463,-3.44932013635999
81,-1.44919840353535,0.509487602282079,0.260210957627179,-1.63210305894061,0.327115799011176,0.651744136601292,0.775802779289856,-3.06109594134747
82,1.13783242316293,-1.48026107261205,0.786447849740797,-0.0863292216954767,-0.00348222588035285,-0.358263912247363,1.12791260885645,-3.93632362739773
83,-0.033417306585337,-0.222671111048237,-0.432176830584457,-2.22888800071975,0.149928220076941,-1.25992493403699,-0.472258751087211,-1.1434072263572
84,-0.739541922086496,-0.530814363848273,-1.61611684221993,1.20013588537705,-0.73173405987366,0.460398708899103,1.17523558319544,0.00675814181299006
85,0.594281535557601,-0.688546927808837,-0.63095908899787,-3.04366787488261,-1.01463915987168,0.114305506194028,0.98522508827375,-0.83571935922926
86,0.821753347398655,-1.77717822734763,-0.424698796196574,1.46463688271219,0.212116559837197,0.000656512059340947,0.391574172927752,-0.18077636818189
87,-0.856137393454731,-0.483883525306153,-1.4944421207248,-1.72187688492903,1.50114644545091,-0.233572657964679,-0.772871586135728,0.413628320647627
88,-0.265975985165637,-1.41410307820261,0.256334359583659,0.407647780650338,-0.335081593672196,-2.23684406855376,0.411159882299229,1.44775376094059
89,0.980576778812653,-1.36326128766702,-1.0114877048252,-0.759935761460568,-1.29767487386019,-4.10573694843503,1.36404361572171,1.20463827918024
90,-1.78124414297422,0.423712522618296,0.172232474451873,1.10178186644624,0.59185178092794,-4.1177627466683,0.445881167309134,-0.0658014315299476
91,2.20493414221929,-2.13688001903251,0.716766531401013,-2.81161356616369,1.93124460827121,-1.50088242524267,-1.52778746808245,-1.28353253357373
92,0.0704704387581647,-2.24594722576569,-0.893406505482551,-0.969347030450249,1.01605251066353,-0.434599085989896,-0.250611520192813,-1.08530880235187
93,-1.77419925511009,-0.713727946585561,0.476077561671282,0.173967811569328,1.90871251888123,-1.76829084220894,-0.338639022616483,-0.324499909954456
94,0.0496580888785608,-0.123940288402732,0.514475067431801,-0.203452821718004,1.04408359841441,-0.282861158073146,1.34372820192177,0.399885848600477
95,0.0465110949482208,-0.852247258883911,-0.53119148269136,-1.17420148006919,0.400783532581689,-0.301740974234511,-1.66309492170432,2.29937457120019
96,0.466180063808387,-1.42358793210998,-1.56097494215203,1.08751533373213,0.540872805529507,-2.728815373337,-0.268933366599595,2.46306066206908
97,-0.880132040050913,-1.74296426566378,-0.904404519013494,0.113636260326576,0.604775902375242,-1.5516498435741,-0.291263590937802,1.22479374058857
98,0.574034609866811,-3.50742063570806,0.302220586653942,0.679993393447872,0.75464560401588,-0.588553878243621,1.4030299742268,1.95754714962626
99,0.175982855811543,-3.48574826297564,-0.537885071084185,1.68802261063704,1.82253794613944,-1.77632189301843,0.137041806982497,3.33721560165183
100,-0.287449273930628,-2.28108647694034,1.47703351122035,0.867168299961898,2.84119316375475,-0.91924549491935,-1.781999243074,3.29905898270821
101,-0.491277768559148,-0.231087212527045,2.47062415720175,-1.25256541495524,-0.645552684112974,-2.0930457914026,-0.29819848759002,2.66923667857725
102,-0.313003042614494,-1.08322822648303,1.57168501967849,1.99846881575026,-1.25341583189832,-0.804213028835861,0.722495798922045,1.21854455737719
103,1.023015592231,-0.715340479856208,1.61400037276749,-0.73244668642485,-1.7983783887744,0.302307739229368,1.30534143160323,-0.604651247990569
104,0.93766066721708,-0.658536757290166,2.8063164278624,-0.310536397177293,-0.280679729487195,-0.416479052976177,-0.323849663669292,-2.16314812902408
105,-0.196759880754112,-1.22158680275556,0.831408505898458,-1.92593990324685,2.05790996816328,0.492660252547643,2.49847223359803,-2.02576917564588
106,-0.264278544252472,-0.10733133309063,1.56352987201082,-0.470455804183506,0.208573533899997,-1.6875235567639,0.0672454724052813,-0.0746276014344336
107,0.169883226057315,0.958899079272736,0.450043971104371,-0.036544165717907,-1.80621935535209,-2.18274809700134,-0.144583064648752,0.909668012692438
108,-0.519280539339945,0.18611556962971,0.0171196855204855,0.488555775043339,-1.55984511545165,-0.550762677146341,-0.229006567196381,0.789435984771687
109,0.119311313842607,-1.36927767209014,-0.305215591549458,-0.527251486942277,-1.23113085635884,0.222894511952643,1.66427293793513,0.432236470481595
110,1.34326652330105,-1.12156340768007,0.85704118986177,-0.189982966368617,-0.469330319608705,-2.09861451897302,1.19780785681033,0.78051986098494
111,-0.455934283597894,1.47619122852153,1.59351186337257,1.10327567260565,0.70659488917555,-3.15343091335588,1.33700434744649,0.707823089555592
112,0.284038748757968,2.20473118608477,1.13323862142507,0.0808229539719025,-1.94301071472214,-2.61084978094178,0.909772388581202,-0.30619431616343
113,-0.745372103989101,1.86085461466268,1.70545557980604,1.06765118947145,-2.13711827211761,-1.80569348179817,-0.0121414378515432,-1.10199933864391
114,0.192593034071725,1.23440904328019,0.690478316454259,-1.37686969890286,-0.240555859024597,-1.49246799956897,-0.419061350018076,-1.46088462245642
115,0.0493005606115513,0.508782947792661,-0.114090444345293,1.92895622365584,-1.93043746424682,-0.224564495096556,0.669892669710828,-0.380588080304073
116,1.04313949038917,-0.756705390223939,-0.195973738948635,-0.31208098227167,-0.849173717232759,-0.950658954423496,0.139871146781865,0.988263868430969
117,-0.775996176216494,-0.0351047532960925,-0.804917482051118,1.30045681002452,0.550355302798787,-0.364750912340221,-0.533871635298558,0.264369200717699
118,1.18946881025203,0.34661100560692,-0.778049145638725,0.891717183375115,0.230779839452702,-1.84183912549681,1.6831041306935,1.73152441791548
119,-0.561921774663602,0.965529541586039,-0.557545471061318,0.0626469983139781,2.43316758453984,-1.12810672862374,0.589821037943094,1.16041554443678
120,-1.02288658783286,0.428813005656522,-0.304152403859315,-0.673296085504511,-0.0466940024894151,-0.600509560555396,0.528773672790632,-0.64468875731346
121,1.35731835313242,0.131315676468595,0.419388266609743,1.07314122668386,-1.36751529448451,0.116915500177655,1.42529585154451,-0.87448735970253
122,-2.33549696028205,1.01849020347503,0.920370260688157,1.97384610743254,0.0959750377079939,1.69904586534777,1.44836072920095,-0.37077793568983
123,1.54318571907799,0.717376309860791,0.424709916951929,-2.02170619899284,1.86530654547631,1.72867648783155,-0.707818883988574,-0.00760732878662451
124,-0.364816158698177,0.0551198605826951,0.792372537307056,0.848648448252374,1.58555644357438,4.47758199500035,1.26594758173227,1.07954030796174
125,-1.81024985674783,-1.47355796433678,0.832113032798715,-1.998969608064,-0.147755325389309,0.984252100857411,-0.90274340122102,3.46687970234361
126,3.04130876098404,-0.7413946838559,0.878963404101458,1.18099471278426,-1.19410501500052,2.49107620521629,0.775765749650969,4.63542135948962
127,-0.543270794151743,0.0489227553721913,1.43935596349009,-0.58637459970611,-1.49319264334636,1.14646212434494,0.250245183019937,2.91020168635052
128,-0.731959197178788,-0.7150899660363,0.888408949197229,1.25232267687816,1.17757087006342,-0.89284041721368,-2.08351751294436,1.65964506090621
129,-1.1272481134923,-2.33557563390906,0.167213142744513,-3.35658574864899,2.8358376780479,0.431427375608615,1.39021059615454,2.24955809935552
130,1.12708539253811,-2.01542643767617,1.88737354864447,2.85182851644697,1.42586461115953,-0.849138484500297,-0.0775462300259745,0.705722561794908
131,0.123813573046772,-1.05151909246446,-0.903145584766242,-2.16748706754175,0.95376623226743,-0.842580644503286,1.41912489315971,-0.373841424507534
132,-1.38683621157197,-1.95906506765778,-0.123685308207463,0.26140553841903,-0.13211310171638,-1.41510843794229,-0.351141694898351,0.352087531328885
133,0.130176863300491,-0.784985520015073,-1.55332154285605,0.637195200472594,0.386595865954906,-0.812918793945887,-0.548093952257657,-0.267342797099231
134,-0.908854605116544,1.34373370670738,0.628129881376848,0.669411036376449,1.42255754878867,-2.11174366127139,0.460922485792791,0.286775714329705
135,0.809726899312531,1.04781080093584,0.999361094902756,0.428828728514192,-0.310982673431066,-1.44884981444598,1.56595004320762,1.60794057382115
136,1.65520714830874,0.176878842880403,1.25529843409785,-0.36706185667197,0.148404449153368,-0.0957557296250929,0.767310607826625,1.09824038607027
137,-2.28795923831207,-0.389850855750283,0.873924763913019,-1.3590464469743,-0.577590475504668,-1.68784307835977,-0.412326711951639,1.84104579781048
138,0.634296525945373,-0.222252741871979,0.789494496200802,2.47442053498687,-1.02696741037486,-0.902066194340133,1.32627847609619,1.78395654597143
139,-0.709304804931802,-0.424642155713281,-0.654373672335777,-2.31788251973643,-0.51478102904928,0.0213661016657795,0.808976866638786,2.16477974501624
140,1.50966580883632,-0.554535523077722,-1.66371358014227,1.54409372691419,-0.0629057911909493,2.00914011401785,0.683564041880755,3.1048914242498
141,-0.927338690314692,-0.512523780418339,-1.02861092542719,-1.16332279562562,-0.661635668455548,1.05967661798028,-0.422638767409304,3.73422533183399
142,0.471545502287183,0.487983428311954,0.516605633188239,1.42166401486992,0.302643272977969,2.25078576999166,0.361581721963881,2.90469106346857
143,0.651688466129537,1.95892228388773,-0.654686914423841,-1.33644727247304,0.302083071164409,1.54445118338864,0.379954842388696,0.82183066581179
144,0.540391721478345,1.74055555857172,-1.40724716432702,0.0371275067119946,-2.11776552840727,3.31397809340551,0.732553200778979,1.1227623212718
145,-2.19859682558848,1.20961691713223,-0.343548798507594,0.687721993406085,-2.12805468608939,3.51069645803743,2.30464391734543,2.20504626466288
146,2.75931091419671,1.41365436262995,-1.75964981519625,-3.1638917918225,-1.23167343069459,1.94624774669505,1.48439328602217,0.0182054421261297
147,-0.970427236091947,-0.0173763732501796,-0.0321279967846397,1.51582899000007,2.14931095778095,0.98044408796948,1.07449094703916,-0.877473923914678
148,-0.419768486079228,-2.09093945937541,-0.133866619980108,-0.685077996320105,1.17832686357496,0.349017524812524,0.45530631231216,0.346452222447662
149,0.325841158137798,-2.06767554745422,-1.27213662240281,1.25912240666676,-0.602091152304577,0.257182809145356,-0.908223908210226,2.77910544751395
150,0.267911674402925,-0.244453586860168,-0.10090476583166,-0.388778722198495,0.207743988579727,0.838897709139182,0.168644242910912,3.82414099508983
151,-2.70949448433363,-1.29727511526725,0.186059969245911,-0.0939246385834279,-2.18412623175495,0.996844379860409,0.290864611838785,3.19827388375142
152,2.70311732758761,-0.299932918471665,-0.958026963088596,0.302159351023523,-1.14124826136028,-0.956254149424332,0.576875630564806,2.89839980443162
153,1.13143228062243,0.18645287600637,0.328202977195858,-1.51379270969278,0.534433072623987,-0.400080575197642,-0.689836673999655,0.637643066110635
154,-1.33624245383482,-1.14224002303167,0.269539983096141,3.32880069383665,0.888667119079461,-0.285270368571188,-0.80763278839628,0.555875200789653
155,-0.582507446427893,-0.0907861939839919,-0.965722454561916,-2.79795784318404,-0.626335790546848,-0.242919034258983,-1.14291012094265,3.53073804663553
156,0.0797844635835986,-0.11755309487636,-0.196300885967481,1.52928701363337,-0.73654368108651,1.34231355172936,-0.0975314142179378,4.37096076166093
157,0.106197571318021,-0.167327942499248,-2.37292441007729,-0.987961336059886,0.873412885349929,0.996778419436328,0.753102721665965,3.07023961853375
158,0.404658593933852,1.04194593088005,-1.42290058425349,-0.121741825451509,-0.179973171730482,0.335092391905569,-0.282205869273941,1.79906620040985
159,-0.549335869885176,-0.948782543327251,-0.528196834086836,-1.39747870234083,-1.29457373140443,-0.0291232865445552,-1.22657016879819,-0.208916361904033
160,-0.128425573586505,-1.34546733046706,-1.03006052497505,0.213955652854763,-0.380268553192619,-0.0877125666538434,1.11150178849569,-1.84667768585474
161,-1.72967057453454,-0.144227943547894,-0.815799372974371,0.234210589285495,0.00377730056835865,0.585805328284494,0.248348526021719,-1.71174086357746
162,0.0345609640835003,-1.14928791104191,0.966333636234136,-1.724609379547,-0.323855932612077,1.41572764378148,-2.02319051092108,0.311947214299256
163,0.860738694233541,-1.00418608190721,1.62277827641007,1.9070624021413,-1.82949026873482,1.11143083614078,0.00133229454520123,1.31279023605982
164,0.484553348125827,0.516172864937449,0.353885236830451,-0.885504907690018,-1.29151821356791,2.25913695244384,-0.402589020609941,-0.409441333365888
165,-0.96977989801707,0.362343415743392,1.92686394713435,0.067987962110494,0.398106158257015,1.93598612109643,-1.02371309316873,-1.32123378537143
166,0.479595296777469,-0.265961404212513,2.60774476635294,-1.22542704122694,1.25489631016515,2.30780036572044,1.31526304094004,-0.689916127118867
167,1.28551427163609,0.252248092429256,2.05647854887432,2.2501507357684,1.32451824194439,1.9013801388719,-1.66050154856761,0.0862302103761646
168,-1.46015847296796,0.921876479821094,0.285033250050645,-1.76717607023862,-0.700271179911368,1.13245283377762,0.294583388155157,1.01676272105884
169,1.38067259211644,0.359367532250551,0.761767513426004,2.97503217601209,-0.728219040361566,-0.288631065414855,-0.150270385100561,0.51392397776395
170,-0.694714644187618,-1.35759288575121,1.0248461459566,-1.82998144321395,0.23762861382349,-1.67814033599528,-0.293134189998051,-1.1625579766167
171,-1.01053089909869,-2.88038677446462,-1.05315027162472,1.76505588530743,0.677486549367602,-0.987821269670236,1.45267339508348,-1.44117373979195
172,2.36906517342792,-2.74571943856865,-0.378441787521642,-2.26339701093411,1.11614527702494,-0.555039680937443,0.874052239688082,-1.88142837663441
173,-2.30211768208382,-3.21455434894984,-1.18703307440066,1.75885412396193,0.538702467010134,-1.4016712379293,0.469735908346838,-1.29391167918351
174,1.19630432605811,-1.55814781809433,1.72079592417953,-1.88162953756357,-0.807333683408001,0.100202621127565,-0.501605185729412,-0.552287505761007
175,0.217238698242795,-0.0193392865377687,1.81426307206506,0.354756679620726,-0.54355040948467,0.191691615535846,0.252291414472025,-2.02532627579095
176,-0.54774151952645,-0.164151758248784,-0.378601990202527,-0.926861554929177,0.301448391043301,1.63747315017198,1.5568707534379,-3.9318655774872
177,-0.98917252152461,-0.749741306396153,1.41220881877334,1.63961750111387,0.981711470836251,1.89634765942259,0.503462930649833,-3.09097751836794
178,-0.160934161387587,-0.232124858835837,-1.19866789800231,-1.55904885002927,0.343377371267793,3.41592925229985,-0.839642761089522,-0.897891273957677
179,1.40295907316767,-0.210492978528676,-0.292806532807946,1.71251112326189,-1.99917249432319,1.96727571497073,-1.7107085692357,0.331474219777377
180,-2.22820990327057,-0.142561228243178,-0.322310180149233,1.317985110158,-2.11879400619758,0.809429926761601,1.34763969417778,0.078124973242531
181,1.40942550634551,-0.0916676992019983,-0.44743850324001,-0.845148315793046,-0.768987664111707,1.56162613919279,-0.0606124877526671,1.47016106145736
182,-0.50960499478719,-0.920320491884167,0.381879151524738,2.73020866099492,0.337015798718768,1.76868788531935,0.198365481398783,1.53521342748063
183,0.437367012305591,-0.602886325609109,1.50810339991979,-1.76397911801584,0.924274667418371,1.09234352060579,0.527278571528381,1.46066315724948
184,1.72523267874044,-1.35345038299602,0.300763189038636,1.26985437951481,0.445487360117426,-0.337495787668315,-2.35740923804337,1.80352622687209
185,-2.10066043419212,-0.0696761102128318,1.94134753870677,-1.23291019649943,-1.41171227938459,1.84428914778976,-0.281488388941443,1.73478583057095
186,-1.28658066550036,0.914664229376709,0.863118943211061,1.46980558751185,-2.34016254434802,2.67798705303065,-2.15890564447424,2.25927900131328
187,2.85202175487135,-0.698401946206966,-0.576356475064922,-1.92473114827147,-0.715376757816509,1.25593986642505,0.0507762892784154,-0.701504102563824
188,-1.83758294371832,-0.433266343988991,0.191885298657036,2.06037565255433,-2.01819801487565,3.11950477131361,0.222408240386129,-2.80748029990722
189,0.352160338222376,0.334274636110337,-0.803939669273845,-1.70880248028173,-0.89372180106472,4.47217183141352,1.02748586080182,-2.82871702676797
190,1.93484655216928,0.222287543025326,-0.337745815424978,0.284200037262747,-0.841588263817408,1.28004599042755,-0.583782850042076,-1.20319020082156
191,-0.796214596071314,0.677843496870892,-0.944159670728124,-0.444456207714779,-0.789427242933278,1.65592418331828,-0.0480356890706934,-0.699929830556051
192,-0.795385704838243,0.487819033301476,-1.00042236543317,0.828997856277264,1.98902783175225,1.40826479628706,1.35605343629209,-2.27079098332701
193,0.546070183339369,2.30881602391802,-0.301428183600121,0.954464692293053,0.138613263008306,0.267476803437512,-0.437504877220026,-1.6597386116716
194,-0.889534974955081,0.590494908299614,0.505353450610299,-1.04660377510309,-1.0060056287208,0.598375678117971,1.01578565340301,-0.76130071038346
195,0.95971492352496,-0.793471741109706,1.6931495574722,0.634794465381004,1.31607744364551,1.14604256046362,0.585657980839057,0.166505349540176
196,-0.0493222386599169,-0.22452843981017,1.07153994544885,-1.75547216692737,0.790770106416768,1.3829272733914,-0.811744487913915,1.06476896283069
197,-0.702201592566014,0.339149712822655,0.664035437030819,1.26617115329147,-0.824944554920099,0.493489863017704,0.350142649063155,1.81569423963645
198,-0.780785251918741,0.43106229027384,0.448994330349299,-1.16313489766293,0.222587507218102,0.142495010848288,-1.46223953976496,3.18042333010114
